order_id,order_date,customer_id,customer_name,segment,region,city,category,sub_category,product_name,ship_mode,quantity,discount,sales,profit
ORD-1173,2022-09-10,CUST-415,Amy Perez,Consumer,West,South Sharon,Office Supplies,Binders,Binders Model-7,Express,10,0.0,3607.29,840.35
ORD-1174,2022-12-09,CUST-433,Eugene Murphy,Home Office,South,Lake Shawn,Office Supplies,Envelopes,Envelopes Model-20,Same Day,20,0.1,2158.77,1594.13
ORD-1175,2023-12-13,CUST-500,Regina Wagner,Consumer,East,West Rickfurt,Office Supplies,Binders,Binders Model-25,Same Day,13,0.2,3168.18,1925.86
ORD-1176,2023-04-18,CUST-508,Lisa Wilkerson,Corporate,North,Torresshire,Furniture,Chairs,Chairs Model-27,Economy,5,0.2,4715.44,182.19
ORD-1177,2023-04-05,CUST-305,David Ramsey,Home Office,Central,East Markfurt,Clothing,Shirts,Shirts Model-45,Economy,18,0.0,4953.6,802.24
ORD-1178,2022-09-12,CUST-431,Richard Arnold,Home Office,North,Daltonchester,Electronics,Phones,Phones Model-37,Economy,11,0.3,3291.43,516.52
ORD-1179,2023-01-19,CUST-401,Dan Robinson,Home Office,Central,Chapmanview,Furniture,Desks,Desks Model-10,Same Day,1,0.3,1961.76,1476.39
ORD-1180,2022-12-23,CUST-205,Janice Wright,Home Office,West,Kimbury,Electronics,Laptops,Laptops Model-23,Economy,4,0.3,1566.33,747.27
ORD-1181,2022-01-24,CUST-446,Jonathan Green,Consumer,South,North Justin,Electronics,Phones,Phones Model-34,Express,18,0.1,4247.41,1190.33
ORD-1182,2022-07-10,CUST-114,Robert Griffin,Home Office,Central,Olivertown,Clothing,Pants,Pants Model-13,Economy,19,0.3,3205.99,693.91
ORD-1183,2023-07-04,CUST-334,Christopher Gordon,Consumer,East,South Robert,Electronics,Phones,Phones Model-43,Economy,17,0.2,942.93,449.77
ORD-1184,2023-04-14,CUST-461,Katrina Andrews,Corporate,Central,Belindamouth,Office Supplies,Binders,Binders Model-38,Standard,5,0.2,3090.64,1571.6
ORD-1185,2023-03-05,CUST-316,Richard Curry III,Consumer,West,South Laurashire,Furniture,Desks,Desks Model-41,Express,18,0.1,2986.16,1022.05
ORD-1186,2023-01-03,CUST-199,Bailey Crawford,Corporate,Central,Thomashaven,Clothing,Shirts,Shirts Model-33,Economy,14,0.3,4759.69,814.6
ORD-1187,2022-08-14,CUST-375,David Paul,Corporate,South,Melissafort,Electronics,Phones,Phones Model-50,Economy,19,0.3,1467.53,332.16
ORD-1188,2023-03-28,CUST-152,Gina Vega,Home Office,South,Lake Fred,Office Supplies,Paper,Paper Model-20,Standard,15,0.2,2736.3,1976.48
ORD-1189,2022-08-03,CUST-279,Jeffrey Turner,Home Office,Central,Oneillton,Electronics,Laptops,Laptops Model-41,Economy,6,0.5,4055.41,1052.22
ORD-1190,2023-06-30,CUST-265,Norman Franklin,Home Office,East,West Jackside,Electronics,Tablets,Tablets Model-19,Same Day,17,0.0,1412.61,939.17
ORD-1191,2023-11-03,CUST-227,Kevin Wade,Consumer,East,Port Brady,Electronics,Tablets,Tablets Model-16,Economy,16,0.1,643.17,1691.98
ORD-1192,2023-10-11,CUST-306,Megan Barrett,Home Office,East,Boydton,Clothing,Shirts,Shirts Model-45,Same Day,15,0.3,,1468.43
ORD-1193,2023-10-13,CUST-132,Julie Mitchell,Home Office,West,Smithstad,Electronics,Accessories,Accessories Model-14,Economy,7,0.3,3324.08,523.91
ORD-1194,2022-12-18,CUST-123,David Johnson,Consumer,West,Stephenstown,Furniture,Desks,Desks Model-2,Standard,6,0.3,4471.83,1453.18
ORD-1195,2022-06-12,CUST-147,Laura Wilson,Home Office,East,Bradyside,Furniture,Shelves,Shelves Model-17,Standard,12,0.1,4373.37,1716.17
ORD-1196,2023-11-03,CUST-209,,Corporate,North,North Nicoleburgh,Furniture,Desks,Desks Model-9,Express,17,0.3,465.08,-81.08
ORD-1197,2023-05-05,CUST-474,Steven Hill,Consumer,North,South Brittany,Clothing,Pants,Pants Model-21,Same Day,10,0.1,363.43,581.06
ORD-1198,2023-06-28,CUST-184,Rebecca Thomas,Corporate,East,Markshire,Furniture,Chairs,Chairs Model-47,Express,5,0.3,2820.82,1103.73
ORD-1199,2022-05-07,CUST-593,Katie Hill,Corporate,East,Christianchester,Electronics,Laptops,Laptops Model-9,Express,9,0.0,2951.97,583.27
ORD-1200,2023-11-06,CUST-410,Jessica Matthews,Home Office,South,Stuartburgh,Office Supplies,Paper,Paper Model-48,Economy,10,0.0,4380.38,172.53
ORD-1201,2022-09-04,CUST-370,Evelyn Crane,Consumer,East,Port Pennyport,Clothing,Shirts,Shirts Model-21,Express,13,0.5,2502.92,1066.04
ORD-1202,2022-01-18,CUST-210,Michele Costa,Consumer,North,Manuelbury,Clothing,Shirts,Shirts Model-26,Same Day,17,0.3,2940.94,-268.28
ORD-1203,2022-03-27,CUST-204,Crystal Tapia,Consumer,Central,Carlmouth,Furniture,Shelves,Shelves Model-21,Economy,19,0.0,1556.44,876.0
ORD-1204,2022-09-08,CUST-332,,Home Office,central,Sotofurt,Furniture,Chairs,Chairs Model-4,Same Day,6,0.0,440.2,699.31
ORD-1205,2023-06-20,CUST-232,Alex Leach,Consumer,East,New Gregory,Clothing,Shoes,Shoes Model-9,Same Day,4,0.0,2590.94,1591.77
ORD-1206,2023-05-24,CUST-355,Cathy Sims,Home Office,South,New Kimberly,Office Supplies,Paper,Paper Model-24,Express,9,0.0,2281.44,528.28
ORD-1207,2022-01-13,CUST-296,Christina Henderson,Consumer,South,Sabrinashire,Electronics,Phones,Phones Model-3,Economy,8,0.2,1230.31,785.06
ORD-1208,2022-05-03,CUST-191,Kevin Jackson,Consumer,Central,East Matthew,Electronics,Tablets,Tablets Model-3,Economy,3,0.3,2515.18,1774.46
ORD-1209,2022-01-09,CUST-501,Bradley Page,Corporate,Central,New Susanmouth,Electronics,Accessories,Accessories Model-16,Economy,12,0.5,1850.91,370.67
ORD-1210,2022-01-07,CUST-377,Emily Castillo,Corporate,North,Reneechester,Furniture,Tables,Tables Model-22,Standard,13,0.2,4662.66,-245.01
ORD-1211,2022-05-26,CUST-571,Raymond Rivera,Consumer,Central,Jeffersonland,Clothing,Shirts,Shirts Model-27,Same Day,15,0.0,3561.15,-86.04
ORD-1212,2023-08-30,CUST-593,Emily Burns,Consumer,South,Juliehaven,Clothing,Shirts,Shirts Model-19,Same Day,11,0.3,2843.43,700.46
ORD-1213,2022-03-18,CUST-494,Ashley Snyder,Home Office,North,Stevensview,Office Supplies,Pens,Pens Model-10,Standard,6,0.3,4718.34,13.06
ORD-1214,2022-11-12,CUST-146,Jacqueline Collins,Consumer,East,Andrewburgh,Furniture,Desks,Desks Model-46,Standard,7,0.2,2322.1,1660.71
ORD-1215,2023-11-25,CUST-189,Sandra Thompson,Consumer,West,Valdezburgh,Clothing,Shirts,Shirts Model-29,Express,4,0.3,1501.22,1586.21
ORD-1216,2022-05-14,CUST-451,Elizabeth Bender,Home Office,North,Davidburgh,Electronics,Laptops,Laptops Model-38,Same Day,3,0.0,998.68,621.34
ORD-1217,2022-12-06,CUST-125,Patty Herrera,Consumer,Central,Lake Benjaminview,Furniture,Chairs,Chairs Model-28,Economy,16,0.0,621.41,1867.25
ORD-1218,2022-10-14,CUST-414,Cassandra Burke,Home Office,Central,Victoriamouth,Furniture,Shelves,Shelves Model-16,Same Day,16,0.3,2235.6,41.85
ORD-1219,2023-03-06,CUST-369,Melinda Perkins,Consumer,Central,Lake Kathyside,Clothing,Pants,Pants Model-2,Economy,12,0.3,1005.29,1734.7
ORD-1220,2022-10-04,CUST-212,Jimmy Hall,Consumer,East,Wadetown,Office Supplies,Envelopes,Envelopes Model-4,Economy,17,0.2,907.28,433.42
ORD-1221,2023-11-04,CUST-505,Paul Jones,Home Office,North,Jonathanburgh,Electronics,Laptops,Laptops Model-49,Express,19,0.3,1213.35,927.49
ORD-1222,2023-08-30,CUST-283,John Patel,Home Office,North,Andreton,Furniture,Tables,Tables Model-46,Same Day,19,0.5,1596.84,1397.64
ORD-1223,2022-06-29,CUST-219,Maria Horne,Home Office,South,Phyllishaven,Clothing,Shoes,Shoes Model-2,Economy,1,0.2,2457.28,-92.41
ORD-1224,2022-03-02,CUST-569,Wendy Clay,Consumer,North,New Rebecca,Furniture,Shelves,Shelves Model-34,Same Day,3,0.2,119.35,1049.2
ORD-1225,2022-11-27,CUST-585,Kristen Fisher,Corporate,West,Crawfordchester,Office Supplies,Binders,Binders Model-42,Same Day,6,0.5,690.89,62.26
ORD-1226,2023-01-23,CUST-165,Victor Norton,Consumer,North,Torreshaven,Furniture,Tables,Tables Model-45,Economy,19,0.0,1541.05,1283.55
ORD-1227,2023-05-24,CUST-221,,Corporate,East,Cooktown,Furniture,Chairs,Chairs Model-11,Standard,11,0.3,711.81,1414.29
ORD-1228,2022-04-21,CUST-324,Austin Love,Home Office,West,North Susanchester,Office Supplies,Binders,Binders Model-11,Economy,16,0.3,3604.86,-189.26
ORD-1229,2023-04-08,CUST-250,Brittany Moore,Consumer,East,Allenmouth,Furniture,Tables,Tables Model-17,Standard,3,0.2,377.81,1645.25
ORD-1230,2023-09-01,CUST-460,Melinda Mason,Consumer,West,Karaport,Electronics,Tablets,Tablets Model-42,Express,20,0.3,4926.53,1754.42
ORD-1231,2023-12-15,CUST-376,Brett Oliver,Corporate,East,Lake Shannonmouth,Furniture,Desks,Desks Model-20,Express,4,0.0,2775.02,1828.82
ORD-1232,2022-01-04,CUST-438,Jacob Gonzalez,Home Office,Central,Scottbury,Electronics,Tablets,Tablets Model-31,Express,4,0.0,2143.75,377.46
ORD-1233,2022-11-12,CUST-558,Troy Sparks,Home Office,East,South Carriehaven,Clothing,Shirts,Shirts Model-6,Economy,6,0.2,3926.53,783.17
ORD-1234,2023-04-22,CUST-388,Troy Reed,Consumer,South,Campbellland,Office Supplies,Envelopes,Envelopes Model-49,Standard,3,0.2,1324.37,1625.28
ORD-1235,2023-02-01,CUST-374,Andrea Campbell,Home Office,West,Lake John,Furniture,Chairs,Chairs Model-37,Express,16,0.2,4093.84,662.85
ORD-1236,2023-04-05,CUST-597,Christopher Smith,Consumer,South,New Roger,Furniture,Chairs,Chairs Model-9,Standard,14,0.0,872.67,1964.05
ORD-1237,2022-11-24,CUST-134,Robin Pope,Consumer,West,West Robert,Furniture,Shelves,Shelves Model-36,Economy,18,0.2,4554.91,1802.6
ORD-1238,2022-04-26,CUST-401,James Kelly,Home Office,North,Lake Edwardville,Electronics,Accessories,Accessories Model-7,Standard,10,0.5,2078.07,40.86
ORD-1239,2022-02-08,CUST-416,,Home Office,West,Chaseland,Clothing,Accessories,Accessories Model-3,Economy,11,0.1,869.28,626.84
ORD-1240,2022-12-12,CUST-243,Debra Thompson,Corporate,North,South Bryanberg,Office Supplies,Paper,Paper Model-15,Express,10,0.3,4088.76,397.03
ORD-1241,2023-03-29,CUST-479,Danielle Duarte,Corporate,Central,Andersonfort,Electronics,Laptops,Laptops Model-24,Standard,17,0.1,1064.84,1595.13
ORD-1242,2022-07-17,CUST-129,Gregory Lee,Consumer,North,North Jasmine,Electronics,Laptops,Laptops Model-30,Standard,12,0.1,4377.15,161.67
ORD-1243,2022-09-05,CUST-190,Christopher Lloyd,Corporate,Central,Williamburgh,Electronics,Phones,Phones Model-36,Same Day,12,0.1,1868.61,1066.3
ORD-1244,2022-01-29,CUST-392,Luke Pennington,Consumer,South,Christopherfurt,Electronics,Tablets,Tablets Model-42,Express,7,0.2,1938.96,74.69
ORD-1245,2022-05-16,CUST-104,Tina Dunn MD,Consumer,East,Singletonland,Electronics,Accessories,Accessories Model-39,Same Day,9,0.3,3240.38,1082.63
ORD-1246,2022-11-06,CUST-303,Gina Robinson,Home Office,North,Romanport,Furniture,Desks,Desks Model-1,Same Day,18,0.5,3389.21,1595.91
ORD-1247,2022-10-11,CUST-233,Bryan Wood,Home Office,East,Riveraland,Electronics,Tablets,Tablets Model-13,Express,17,0.1,3206.57,1681.43
ORD-1248,2023-11-29,CUST-354,Rachel Hill,Corporate,East,Lake Logan,Clothing,Shoes,Shoes Model-27,Economy,13,0.0,708.25,-241.45
ORD-1249,2023-12-04,CUST-564,Madison Hill,Home Office,East,Weberton,Office Supplies,Pens,Pens Model-33,Same Day,6,0.5,2677.83,1505.26
ORD-1250,2023-11-28,CUST-213,Linda Smith,Corporate,South,Port Roberthaven,Office Supplies,Pens,Pens Model-48,Same Day,14,0.2,4498.96,1205.2
ORD-1251,2022-02-24,CUST-583,Jason Smith,Home Office,North,Jamesshire,Electronics,Accessories,Accessories Model-31,Express,17,0.0,4333.3,1042.22
ORD-1252,2022-05-21,CUST-391,Jessica Smith DDS,Corporate,South,West Reneefort,Electronics,Laptops,Laptops Model-21,Express,3,0.3,4961.82,488.14
ORD-1253,2023-04-08,CUST-186,Kimberly Butler,Home Office,South,Elizabethberg,Electronics,Phones,Phones Model-32,Standard,5,0.5,1374.9,1450.74
ORD-1254,2022-01-05,CUST-291,James Clayton,Consumer,East,West Tommy,Clothing,Accessories,Accessories Model-49,Express,1,0.0,198.25,158.65
ORD-1255,2022-05-13,CUST-256,Samantha Jackson,Consumer,North,North Benjamin,Office Supplies,Binders,Binders Model-3,Same Day,10,0.3,522.51,857.67
ORD-1256,2023-05-17,CUST-585,Danielle Watson,Corporate,North,East Benjaminchester,Furniture,Shelves,Shelves Model-15,Express,5,0.1,1802.66,133.38
ORD-1257,2023-01-20,CUST-373,,Home Office,North,Lake Dana,Office Supplies,Paper,Paper Model-39,Standard,4,0.0,4383.96,288.32
ORD-1258,2023-05-01,CUST-451,Hector Nelson,Home Office,North,West Michaeltown,Electronics,Tablets,Tablets Model-20,Economy,4,0.5,3512.32,172.64
ORD-1259,2022-10-17,CUST-201,Amber Jimenez,Home Office,South,Kelleybury,Electronics,Phones,Phones Model-50,Same Day,17,0.1,578.92,-55.59
ORD-1260,2023-12-06,CUST-101,Ryan Tucker,Consumer,North,Owenshaven,Clothing,Pants,Pants Model-8,Economy,5,0.0,4666.29,460.39
ORD-1261,2023-04-13,CUST-337,Danielle Barnett,Consumer,North,Danaville,Office Supplies,Pens,Pens Model-12,Standard,10,0.2,4943.44,380.85
ORD-1262,2022-01-10,CUST-187,Ann Wright,Corporate,East,Lake Johnfurt,Electronics,Phones,Phones Model-29,Same Day,3,0.2,4261.47,1225.72
ORD-1263,2023-01-30,CUST-315,Gary Dillon,Home Office,South,North Timothytown,Clothing,Shoes,Shoes Model-8,Express,2,0.1,3452.61,799.96
ORD-1264,2023-09-18,CUST-114,Brian Butler,Home Office,South,Sheliashire,Clothing,Pants,Pants Model-31,Economy,4,0.3,1904.96,524.78
ORD-1265,2023-11-17,CUST-452,Jill Sweeney,Home Office,Central,South Megan,Electronics,Laptops,Laptops Model-7,Economy,8,0.3,4366.99,893.93
ORD-1266,2023-10-21,CUST-340,James Garcia,Corporate,South,Lake Sherry,Electronics,Phones,Phones Model-5,Economy,11,0.1,4672.51,862.81
ORD-1267,2022-08-29,CUST-393,Tyler Peters MD,Corporate,north,Friedmanburgh,Clothing,Accessories,Accessories Model-32,Economy,11,0.0,403.36,721.63
ORD-1268,2022-02-06,CUST-146,Jose Phillips,Home Office,Central,South Rhondaview,Clothing,Accessories,Accessories Model-41,Same Day,17,0.5,2790.08,-299.61
ORD-1269,2022-08-17,CUST-492,Cody Williams,Home Office,central,Lake Lisamouth,Office Supplies,Paper,Paper Model-31,Same Day,15,0.0,4223.14,463.54
ORD-1270,2023-07-15,CUST-123,Erika Jones,Consumer,West,South Brittanyville,Office Supplies,Binders,Binders Model-9,Economy,4,0.2,2614.71,1314.82
ORD-1271,2023-04-14,CUST-273,Jennifer Garcia,Consumer,West,New Matthew,Clothing,Pants,Pants Model-3,Standard,15,0.3,4124.53,138.33
ORD-1272,2023-06-28,CUST-321,Jennifer Ramirez,Home Office,West,East Cassandra,Clothing,Shirts,Shirts Model-33,Express,19,0.1,3683.71,972.42
ORD-1273,2023-03-05,CUST-490,Catherine Kane,Consumer,East,Greenemouth,Office Supplies,Envelopes,Envelopes Model-26,Same Day,10,0.3,4897.71,1806.59
ORD-1274,2023-12-30,CUST-211,Vincent Mckinney,Consumer,South,Morganland,Office Supplies,Binders,Binders Model-40,Same Day,12,0.1,3686.73,973.24
ORD-1275,2022-12-27,CUST-582,James Walker,Home Office,West,Moorehaven,Office Supplies,Paper,Paper Model-44,Same Day,14,0.0,,1040.45
ORD-1276,2022-10-01,CUST-246,Larry Clark,Home Office,East,New Miguelstad,Electronics,Laptops,Laptops Model-10,Standard,10,0.1,3753.42,70.15
ORD-1277,2023-10-25,CUST-501,Robert Aguirre,Home Office,East,South Michael,Electronics,Laptops,Laptops Model-45,Standard,13,0.3,2810.74,246.47
ORD-1278,2022-09-15,CUST-540,John Wright,Corporate,South,Ericchester,Electronics,Phones,Phones Model-41,Same Day,19,0.5,1023.41,1698.35
ORD-1279,2023-04-05,CUST-195,Maria Beasley,Consumer,Central,Lake Leslie,Furniture,Shelves,Shelves Model-8,Economy,2,0.3,895.36,1270.12
ORD-1280,2022-12-05,CUST-120,Melissa Baker,Consumer,East,Port Kimberlyside,Office Supplies,Paper,Paper Model-39,Standard,20,0.2,2336.99,1856.24
ORD-1281,2022-07-08,CUST-181,James Wolfe,Corporate,Central,Jaredmouth,Office Supplies,Pens,Pens Model-35,Economy,3,0.2,2607.83,1508.39
ORD-1282,2022-08-12,CUST-343,Randy Mcclain,Home Office,North,Garciamouth,Office Supplies,Binders,Binders Model-8,Same Day,15,0.1,4752.04,1122.05
ORD-1283,2023-01-26,CUST-297,Wanda Brown,Corporate,Central,Taylorhaven,Electronics,Tablets,Tablets Model-47,Same Day,1,0.5,4580.5,1873.47
ORD-1284,2022-02-14,CUST-264,,Home Office,North,North Toddfort,Clothing,Accessories,Accessories Model-7,Express,18,0.5,1489.21,1198.51
ORD-1285,2022-04-17,CUST-549,Kathleen Patterson,Home Office,West,Port Justin,Furniture,Desks,Desks Model-42,Standard,5,0.0,1035.84,1606.12
ORD-1286,2022-09-15,CUST-216,Kyle White,Corporate,West,Port Jennifermouth,Electronics,Laptops,Laptops Model-25,Economy,13,0.3,2794.84,1022.41
ORD-1287,2023-08-23,CUST-283,Melissa Dennis,Home Office,North,South Michelle,Electronics,Phones,Phones Model-19,Same Day,20,0.0,237.13,1650.98
ORD-1288,2022-06-10,CUST-300,Michael Cruz,Home Office,East,East Kimberlyfort,Electronics,Accessories,Accessories Model-41,Express,10,0.2,,13.68
ORD-1289,2022-02-12,CUST-375,Alyssa Pena,Home Office,North,Port Heather,Furniture,Chairs,Chairs Model-20,Express,12,0.1,35.1,1072.31
ORD-1290,2022-08-15,CUST-158,Jennifer Harris,Consumer,Central,Rayville,Furniture,Tables,Tables Model-4,Economy,18,0.0,3088.26,281.31
ORD-1291,2023-01-01,CUST-151,Jennifer Frank,Corporate,Central,North Matthew,Clothing,Shoes,Shoes Model-5,Express,11,0.3,649.79,1207.59
ORD-1292,2022-11-20,CUST-260,Rebecca Ibarra,Consumer,South,Lake Jessicaview,Furniture,Shelves,Shelves Model-46,Economy,9,0.2,4793.71,87.87
ORD-1293,2023-01-03,CUST-155,Latoya Moore,Consumer,Central,Barbaraside,Clothing,Accessories,Accessories Model-6,Same Day,5,0.5,3876.09,820.03
ORD-1294,2023-06-04,CUST-396,Ryan Perez,Corporate,Central,East Jesus,Electronics,Phones,Phones Model-14,Standard,18,0.2,3161.82,1569.08
ORD-1295,2023-02-06,CUST-475,Allison Schmitt,Corporate,South,West Aaron,Furniture,Shelves,Shelves Model-30,Standard,13,0.2,1124.3,1475.93
ORD-1296,2023-04-02,CUST-389,Alejandro Dunlap,Home Office,South,West Crystalfurt,Furniture,Tables,Tables Model-48,Economy,12,0.0,804.52,1002.62
ORD-1297,2022-02-13,CUST-505,Hannah Wilkinson,Corporate,West,New Melissa,Office Supplies,Pens,Pens Model-31,Economy,2,0.0,3346.24,891.14
ORD-1298,2023-08-16,CUST-434,Amber Franklin,Corporate,East,Brentshire,Office Supplies,Binders,Binders Model-38,Standard,17,0.2,2726.31,99.85
ORD-1299,2023-05-14,CUST-103,Kelly Salazar,Home Office,South,Lake Sarahmouth,Office Supplies,Binders,Binders Model-29,Express,8,0.0,3965.36,1740.5
ORD-1300,2023-09-09,CUST-217,David Barker,Corporate,East,Jamesport,Furniture,Shelves,Shelves Model-47,Standard,16,0.3,3589.34,-27.84
ORD-1301,2022-09-07,CUST-182,Austin Pena,Consumer,Central,Port Melanie,Clothing,Shirts,Shirts Model-3,Express,2,0.1,225.29,1019.02
ORD-1302,2022-03-29,CUST-341,Gregory Larsen,Corporate,South,Hannahberg,Electronics,Tablets,Tablets Model-15,Economy,20,0.1,1090.8,1095.01
ORD-1303,2023-12-04,CUST-402,,Consumer,South,Harringtonbury,Office Supplies,Pens,Pens Model-25,Economy,5,0.0,1719.93,742.98
ORD-1304,2023-09-13,CUST-414,Samuel King,Home Office,North,Lake Kristinborough,Clothing,Pants,Pants Model-35,Standard,3,0.3,490.53,794.5
ORD-1305,2023-06-19,CUST-457,Lauren Gonzalez,Home Office,West,Jasonbury,Electronics,Accessories,Accessories Model-15,Economy,13,0.2,2109.21,1712.1
ORD-1306,2022-05-18,CUST-565,,Consumer,east,Grossview,Electronics,Accessories,Accessories Model-39,Economy,9,0.1,1280.04,1461.48
ORD-1307,2023-01-20,CUST-261,Kristopher Erickson,Corporate,East,Hillfort,Electronics,Phones,Phones Model-7,Express,14,0.5,3276.19,1281.86
ORD-1308,2023-11-28,CUST-382,Susan Bates,Home Office,West,Katherineview,Office Supplies,Binders,Binders Model-12,Same Day,18,0.5,1993.3,168.5
ORD-1309,2023-11-07,CUST-500,Roy Wilkinson,Home Office,South,West Alicia,Clothing,Pants,Pants Model-7,Express,17,0.3,604.24,228.47
ORD-1310,2023-02-03,CUST-146,Tammy Cohen,Consumer,West,Dominguezbury,Electronics,Laptops,Laptops Model-39,Economy,3,0.0,4823.21,-287.83
ORD-1311,2023-09-21,CUST-593,,Home Office,North,Christinefort,Clothing,Accessories,Accessories Model-50,Express,16,0.3,3284.31,358.88
ORD-1312,2022-02-04,CUST-457,Adam Zimmerman,Consumer,Central,Millerstad,Office Supplies,Pens,Pens Model-11,Standard,12,0.1,3921.96,874.26
ORD-1313,2022-12-28,CUST-202,Mark Martin,Home Office,North,North Danielle,Office Supplies,Envelopes,Envelopes Model-48,Standard,3,0.5,3351.61,632.54
ORD-1314,2022-10-11,CUST-332,Frank Austin,Corporate,Central,East George,Office Supplies,Binders,Binders Model-1,Same Day,6,0.3,1139.21,1915.03
ORD-1315,2023-06-10,CUST-516,Cassandra Norton,Home Office,East,Evanton,Office Supplies,Paper,Paper Model-45,Economy,13,0.5,4783.98,1715.06
ORD-1316,2023-08-24,CUST-232,Charles Jacobs,Consumer,West,Thomasland,Clothing,Accessories,Accessories Model-41,Express,8,0.2,4311.5,808.53
ORD-1317,2022-10-22,CUST-520,Frank Ramirez,Corporate,North,Kristiside,Office Supplies,Pens,Pens Model-36,Express,16,0.2,474.12,1249.51
ORD-1318,2022-07-24,CUST-235,Frances Estrada,Consumer,South,Chanshire,Furniture,Desks,Desks Model-13,Express,20,0.2,1181.96,256.73
ORD-1319,2023-07-09,CUST-290,Erin Day,Home Office,East,East Vanessa,Clothing,Shirts,Shirts Model-32,Same Day,16,0.1,4790.39,1650.42
ORD-1320,2022-02-25,CUST-581,Oscar Yates,Home Office,North,Johnburgh,Furniture,Tables,Tables Model-33,Same Day,13,0.1,2633.42,673.3
ORD-1321,2022-01-13,CUST-151,Wesley Bruce,Corporate,East,Thompsonburgh,Office Supplies,Paper,Paper Model-40,Same Day,6,0.5,3373.77,572.68
ORD-1322,2022-07-08,CUST-458,Sharon Woods,Corporate,East,North Richardhaven,Office Supplies,Binders,Binders Model-26,Same Day,15,0.1,2498.86,184.22
ORD-1323,2022-08-30,CUST-200,Jeffery Bradshaw,Consumer,South,Mcguiretown,Electronics,Tablets,Tablets Model-31,Standard,6,0.3,2781.15,1669.51
ORD-1324,2022-11-04,CUST-124,Michael Williams,Corporate,North,South Brandon,Office Supplies,Envelopes,Envelopes Model-45,Express,2,0.1,1262.36,1674.55
ORD-1325,2022-09-24,CUST-577,Robert Fisher,Corporate,East,Aprilville,Clothing,Shoes,Shoes Model-2,Economy,4,0.2,1811.2,988.81
